For Class,Method,Ascendants,Ascendant IDs,Descendants,Descendants IDs,Instance ID
Derived_WTB,Derived_WTB@build Enter Time Quick Add Hours/Units Grid(BE)*P*S,Derived_WTB@build Enter Time Quick Add Hours/Units Grid(BE)*P*S[remb]+PA,85$49836,"Common Date@calculate Start Date Plus 1(CD)*P*S(public)[ramb]+PA

Common Date@calculate Start Date Plus 2(CD)*P*S(public)[ramb]+PA

Common Date@calculate Start Date Plus 3(CD)*P*S(public)[ramb]+PA

Common Date@calculate Start Date Plus 4(CD)*P*S(public)[ramb]+PA

Common Date@calculate Start Date Plus 5(CD)*P*S(public)[ramb]+PA

Common Date@calculate Start Date Plus 6(CD)*P*S(public)[ramb]+PA

Common Date@calculate Start Date Plus 7(CD)*P*S(public)[ramb]+PA","86$130226,86$103206,86$103207,86$103210,86$103211,86$103212,86$103213",29$38278
Derived_WTB,Derived_WTB@build Enter Time Quick Add In/Out Time Grid(BE)*P*S,Derived_WTB@build Enter Time Quick Add In/Out Time Grid(BE)*P*S[remb]+PA,85$49845,"Time Punch Type@get Time Punch Type Out(IOP)*S(public)[rsmb]

Worker Coordinated Time Block@is Optional Out Times Enabled for Quick Add(EC)*P*S[ramb]+PA","86$455667,87$161075",29$38282
Derived_WTB,Derived_WTB@build Time Block History Summary View(BE),Derived_WTB@build Time Block History Summary View(BE)[remb],85$50210,"Derived_WTB@get Derived_WTB.was modified by Workflow Process Participant(GR)

Derived_WTB@get Time Block Comment(GA)

Derived_WTB@get Workflow Process Participant alternate display ID(GA)

Worker Coordinated Time Block@ Reported or Calculated Quantity in 6 Decimals(GAS)[ramb]

Worker Time@get Comment(SA)[ramb]

Worker Time@get Modified Date Time of Worker Time(GA)

Worker Time@get Time Entry Code(GR)

Worker Time@get Worker Time.audit history status Time Tracking History Action(GR)","86$119664,86$119266,207$17572,12$43750,12$11623,207$21852,207$53164,12$48287",29$38570
Derived_WTB,Derived_WTB@build Auto Fill from Prior Week(BE)*P*S,Derived_WTB@build Auto Fill from Prior Week(BE)*P*S[remb]+PA,85$57862,"Common Instance Set@get Empty Set(GSS)*S(public)[rsmb]

Time Tracking API Parameter (Derived)@build Time Tracking Calendar Data Gathering Element(BE)[remb]

Worker Time Block@build Auto Fill Warning Message Element(BE)*P*S[remb]

Worker Time Block@get Time Factor Description(GRA)[ramb]

Worker Time Block Group@build Auto fill from Prior Week Grouping(BE)*P[remb]+PA","85$47394,87$118,86$133193,85$86761,85$47199",29$44324
Derived_WTB,Derived_WTB@build Derived_WTB for TVD automation(BE)*P,Derived_WTB@build Derived_WTB for TVD automation(BE)*P[remb],85$87942,"Common Text@get Block text(BA)*S[ramb]

Derived_WTB@get Derived_WTB.for a Worker Time Day (Derived)(GR)

Derived_WTB@get Derived_WTB.for a Worker Time Week (Derived)(GR)

Derived_WTBV@get Derived_WTBV.for Worker(GR)

Derived_WTBV@get Derived_WTBV.validates Worker Time Block(GR)

Derived_WTBV@get Time Exists(GA)

Worker Time Day (Derived)@build Time Day for TVD automation(BE)*P[remb]+PA

Worker Time Week (Derived)@build Sub Time Week NO Shift for TVD automation(BE)*P[remb]+PA","85$87952,86$304565,207$19705,207$19369,207$19706,12$11691,85$87949,207$18797",29$67330
Derived_WTB,Derived_WTB@build Mass Time Entry Edit (Second Page)(BE)*P*S,Derived_WTB@build Mass Time Entry Edit (Second Page)(BE)*P*S[remb]+???,85$93788,"Common Boolean@get Time Type is not In/Out(GAS)*S(public)[ramb]+???

Derived_WTB@build Mass Time Entry - In/Out Times(BE)*P*S[remb]+PA

Instance@get Number of Workers(GRA)*P*S[ramb]+PA","86$332951,85$92782,86$335631",29$71195
Derived_WTB,Derived_WTB@build Mass Time Entry In/Out SubEdit(BE)*S,Derived_WTB@build Mass Time Entry In/Out SubEdit(BE)*S[remb],85$92443,,,29$71196
Derived_WTB,Derived_WTB@build Mass Time Entry Summary(BE)*P*S,Derived_WTB@build Mass Time Entry Summary(BE)*P*S[remb],85$92780,"Common Boolean@get True(GAS)*S(public)[ramb]

Common Instance Set@get Workers with No Validation Errors(SS)*P*S(public)[rsmb]+PA

Derived_WTB@get Workers with Validation Errors(SS)*P*S[rsmb]

Instance@get Number of Workers(GRA)*P*S[ramb]+PA

Worker@build Mass Time Entry Summary - Invalid Workers(BE)*P[remb]

Worker@build Mass Time Entry Summary - Valid Workers(BE)*P[remb]","86$332951,87$404936,87$404939,86$13,85$92781,85$92783",29$71474
Derived_WTB,Derived_WTB@build Mass Time Entry - In/Out Times(BE)*P*S,Derived_WTB@build Mass Time Entry - In/Out Times(BE)*P*S[remb]+PA,85$92782,Derived_WTB@build Mass Time Entry In/Out SubEdit(BE)*S[remb],85$92443,29$71476
Derived_WTB,Derived_WTB@build Mass Time Entry Edit (Second Page) from Back btn(BE)*P*S,Derived_WTB@build Mass Time Entry Edit (Second Page) from Back btn(BE)*P*S[remb]+???+PA,85$93787,"Common Boolean@get Time Type is not In/Out(GAS)*S(public)[ramb]+???

Instance@get Number of Workers(GRA)*P*S[ramb]+PA","86$332951,86$335631",29$71478
Derived_WTB,Derived_WTB@build Auto Fill from Prior Week for Hi Volume(BE)*P*S,"Derived_WTB@build Auto Fill from Prior Week for Hi Volume(BE)*P*S[remb]

Derived_WTB@build Auto Fill from Prior Week for Hi Volume with Output for Time Calculation API(BE)*P*S[remb]+PA","85$129885,85$92910",Derived_WTB@build Auto Fill from Prior Week(BE)*P*S[remb]+PA,85$57862,29$71574
Derived_WTB,Derived_WTB@build Auto Fill from Schedule for Hi Volume(BE)*P*S,Derived_WTB@build Auto Fill from Schedule for Hi Volume(BE)*P*S[remb],85$93685,Derived_WTB@build Auto fill from Schedule Edit(BE)*P*S[remb]+PA,85$93687,29$72260
Derived_WTB,Derived_WTB@build Enter Time Quick Add Hours/Units High Volume(BE)*P*S,Derived_WTB@build Enter Time Quick Add Hours/Units High Volume(BE)*P*S[remb],85$93686,Derived_WTB@build Enter Time Quick Add Hours/Units(BE)*P*S[remb],85$49824,29$72261
Derived_WTB,Derived_WTB@build Enter Time Quick Add In/Out High Volume(BE)*P*S,Derived_WTB@build Enter Time Quick Add In/Out High Volume(BE)*P*S[remb],85$93802,"Common Boolean@get True(GAS)*S(public)[ramb]

Derived_WTB@build Enter Time Quick Add In/Out(BE)*P*S[remb]+PA","85$49826,86$13",29$72358
Derived_WTB,Derived_WTB@build Derived_WTB to Compare(BE),Derived_WTB@build Derived_WTB to Compare(BE)[remb],85$97609,Billable Time Block@get Time Block Reported Quantity(GA),12$8895,29$75594
Derived_WTB,Derived_WTB@build Summarized WTB Set WATS(BE)*P*S,"Derived_WTB@build Expected WTB Set(BE)*P*S[remb]

Derived_WTB@build Summarized WTB Set WATS(BE)*P*S[remb]+PA

Derived_WTB@build Summarized WTB Set WATS(BE)*P*S[remb]+PA","85$106305,85$106303,85$109087","Common Text@get Summarized Derived_WTB Sort Order(BA)*P*S[ramb]+PA

Derived_WTB@build Summarized WTB WATS(BE)[remb]","85$106304,86$405198",29$83189
Derived_WTB,Derived_WTB@build Summarized WTB WATS(BE),Derived_WTB@build Summarized WTB WATS(BE)[remb],85$106304,"Worker Time@get Time Block Date(GA)

Worker Time Block@get Time Block Calculated Quantity(GA)

Worker Time Block@get Worker Time Block.has Time Calculation Tag(GR)","12$8896,207$18920,12$9402",29$83190
Derived_WTB,Derived_WTB@build Auto Fill from Schedule Event View(BE)*P,Derived_WTB@build Auto Fill from Schedule Event View(BE)*P[remb]+???+PA,85$113045,"Derived_WTB@build Autofill Time Block Detail Subview(BE)[remb]

Worker@get Time Zone for Time Tracking Worker(GRS)*P*S(public)[rsmb]+PA

Worker Time@get Worker Time.out type Time Punch Type(GR)

Worker Time Block@get Extract Date from Dtttmtz for Time Tracking(SA)*P*S[ramb]+PA

Worker Time Block@get Extract Date from Dtttmtz for Time Tracking(SA)*P*S[ramb]+PA

Worker Time Block@get Extract IN Time from Time Reported In TZ(SA)*P*S[ramb]

Worker Time Block@get Extract Time Out from Time Reported Out TZ(SA)*P*S[ramb]

Worker Time Block@get Hours between In and Out - Optionally rounded per Time Entry Code(SA)*P*S[ramb]+PA","207$18705,86$147777,87$187012,85$113112,86$147786,86$451947,86$339884,86$451950",29$88891
Derived_WTB,Derived_WTB@build Autofill Time Block Detail Subview(BE),Derived_WTB@build Autofill Time Block Detail Subview(BE)[remb],85$113112,"Flat Taggable@get Flat Taggable.tagged by Business Unit(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Cost Center(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Custom Worktag 01(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Custom Worktag 02(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Custom Worktag 03(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Custom Worktag 04(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Custom Worktag 05(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Custom Worktag 06(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Custom Worktag 07(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Custom Worktag 08(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Custom Worktag 09(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Custom Worktag 10(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Custom Worktag 11(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Custom Worktag 12(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Custom Worktag 13(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Custom Worktag 14(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Custom Worktag 15(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Fund(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Gift(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Grant(GR)(public)

Flat Taggable@get Flat Taggable.tagged by index 01 Custom Organization(GR)(public)

Flat Taggable@get Flat Taggable.tagged by index 02 Custom Organization(GR)(public)

Flat Taggable@get Flat Taggable.tagged by index 03 Custom Organization(GR)(public)

Flat Taggable@get Flat Taggable.tagged by index 04 Custom Organization(GR)(public)

Flat Taggable@get Flat Taggable.tagged by index 05 Custom Organization(GR)(public)

Flat Taggable@get Flat Taggable.tagged by index 06 Custom Organization(GR)(public)

Flat Taggable@get Flat Taggable.tagged by index 07 Custom Organization(GR)(public)

Flat Taggable@get Flat Taggable.tagged by index 08 Custom Organization(GR)(public)

Flat Taggable@get Flat Taggable.tagged by index 09 Custom Organization(GR)(public)

Flat Taggable@get Flat Taggable.tagged by index 10 Custom Organization(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Job Profile(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Location(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Program(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Region(GR)(public)

Time Tracking Taggable@get Time Tracking Taggable.reported Currency(GR)

Time Tracking Taggable@get WTB Override Rate(GA)

Worker Time@get Time Entry Code(GR)

Worker Time@get Worker Time.for Employment(GR)","207$17987,207$17924,207$17988,207$17925,207$17989,207$17990,207$26758,207$17991,207$17992,207$17993,207$17994,207$17995,207$17996,207$18322,207$17938,207$18323,207$18325,207$17572,12$13032,207$24171,207$20588,207$24172,207$23405,207$24173,207$24174,207$24175,207$24176,207$17904,207$17905,207$24177,207$24178,207$17906,207$24179,207$17907,207$24180,207$17908,207$17909,207$17916",29$88949
Derived_WTB,Derived_WTB@build Derived_WTB for WATS(BE),Derived_WTB@build Derived_WTB for WATS(BE)[remb],85$117340,"Billable Time Block@get Time Block Reported Quantity(GA)

Derived_WTB@get Derived_WTB.re.use Worker Time Block(GR)

Derived_WTB@get Time Reporting Week End Date(GA)

Derived_WTB@get Time Reporting Week Start Date(GA)

Derived_WTB@get Week Number(GA)*O

Flat Taggable@get Flat Taggable.tagged by Business Unit(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Cost Center(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Custom Worktag 01(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Custom Worktag 02(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Custom Worktag 03(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Custom Worktag 04(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Custom Worktag 05(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Custom Worktag 06(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Custom Worktag 07(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Custom Worktag 08(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Custom Worktag 09(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Custom Worktag 10(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Custom Worktag 11(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Custom Worktag 12(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Custom Worktag 13(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Custom Worktag 14(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Custom Worktag 15(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Fund(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Gift(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Grant(GR)(public)

Flat Taggable@get Flat Taggable.tagged by index 01 Custom Organization(GR)(public)

Flat Taggable@get Flat Taggable.tagged by index 02 Custom Organization(GR)(public)

Flat Taggable@get Flat Taggable.tagged by index 03 Custom Organization(GR)(public)

Flat Taggable@get Flat Taggable.tagged by index 04 Custom Organization(GR)(public)

Flat Taggable@get Flat Taggable.tagged by index 05 Custom Organization(GR)(public)

Flat Taggable@get Flat Taggable.tagged by index 06 Custom Organization(GR)(public)

Flat Taggable@get Flat Taggable.tagged by index 07 Custom Organization(GR)(public)

Flat Taggable@get Flat Taggable.tagged by index 08 Custom Organization(GR)(public)

Flat Taggable@get Flat Taggable.tagged by index 09 Custom Organization(GR)(public)

Flat Taggable@get Flat Taggable.tagged by index 10 Custom Organization(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Job Profile(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Location(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Program(GR)(public)

Flat Taggable@get Flat Taggable.tagged by Region(GR)(public)

Time Tracking Taggable@get WTB Override Rate(GA)

Worker Coordinated Time Block@get Time Block Reported Time In(GA)

Worker Coordinated Time Block@get Time Block Reported Time Out(GA)

Worker Time@get Time Block Date(GA)

Worker Time@get Time Entry Code(GR)

Worker Time@get Worker Time.for Employment(GR)

Worker Time@get Worker Time.for Worker(GR)

Worker Time@get Worker Time.has billing recommendation Time Tracking Set Up Option(GR)

Worker Time@get Worker Time.has processing status from Time Tracking Set Up Option(GR)

Worker Time@get Worker Time.has time type Project(GR)

Worker Time@get Worker Time.has time type Project Plan Task(GR)

Worker Time@get Worker Time.has Worker Document(GR)

Worker Time@get Worker Time.has Worker Time Source(GR)

Worker Time@get Worker Time.out type Time Punch Type(GR)

Worker Time Block@get Worker Time Block.originates from Worker Time Block(GR)

Worker Time Block@get Worker Time Block.uses Other Time Clock Event(GR)

Worker Time Block@get Worker Time Block.uses Time Clock Event(GR)","207$34816,207$17924,207$17925,207$26758,207$26763,207$18705,207$17938,207$18322,207$18323,207$28821,207$18325,207$23446,12$12320,12$12321,207$17571,207$17572,207$35492,207$17573,207$31397,207$17594,12$26939,12$8895,12$8896,207$17987,207$17988,207$17989,207$17990,207$17991,207$17992,207$17993,207$17994,207$17995,207$17996,207$16866,12$13032,207$24171,207$20588,12$14828,207$24172,207$24173,12$14829,207$24174,207$24175,207$24176,207$17904,207$17905,207$24177,207$24178,207$17906,207$17907,207$24179,207$24180,207$17908,207$17909,207$17916,207$38399",29$92504
Derived_WTB,Derived_WTB@build Derived_WTB Set for WATS(BE)*P*S,"Derived_WTB@build Actual Derived_WTB Set for WATS(BE)*P*S[remb]+PA

Derived_WTB@build Expected Derived_WTB Set for WATS(BE)*P*S[remb]+PA","85$117338,85$117339","Derived_WTB@build Derived_WTB for WATS(BE)[remb]

Worker Coordinated Time Block@get Time Block Reported Time In(GA)","12$12320,85$117340",29$92505
Derived_WTB,Derived_WTB@build Time Block History Line for WATS compare(BE),Derived_WTB@build Time Block History Line for WATS compare(BE)[remb],85$120778,"Billable Time Block@get Time Block Reported Quantity(GA)

Derived_WTB@get Derived_WTB.was modified by Workflow Process Participant(GR)

Derived_WTB@get Workflow Process Participant alternate display ID(GA)

Instance@get Comment(GA)(public)

Time Tracking Taggable@get WTB Override Rate(GA)

Worker Time@get Modified Date Time of Worker Time(GA)

Worker Time@get Time Entry Code(GR)

Worker Time@get Worker Time.audit history status Time Tracking History Action(GR)

Worker Time@get Worker Time.has Worker Time Source(GR)

Worker Time Block@get Time Block Calculated Quantity(GA)

Worker Time Block@get Time Block Calculated Time In(GA)

Worker Time Block@get Time Block Calculated Time Out(GA)

Worker Time Block@get Time Block Calendar Date(GA)

Worker Time Block@get Worker Time Block.has Time Calculation (Audited)(GR)","207$17572,12$43750,12$12455,12$11623,12$13032,12$12456,207$53164,12$14,207$28821,12$9402,12$11578,207$18203,207$21852,12$8895",29$95398
Derived_WTB,Derived_WTB@get Time Entry Code is not valid message(BA)*S,Derived_WTB@get Time Entry Code is not valid message(BA)*S[ramb],86$330312,,,30$26036
Derived_WTB,Derived_WTB@get Time Entry Template does not exist message(BA)*S,Derived_WTB@get Time Entry Template does not exist message(BA)*S[ramb],86$332258,,,30$26168
Derived_WTB,Derived_WTB@get Period schedule does not exist message(BA)*S,Derived_WTB@get Period schedule does not exist message(BA)*S[ramb],86$332259,,,30$26169
Derived_WTB,Derived_WTB@get Date is locked for time entry message(BA)*S,Derived_WTB@get Date is locked for time entry message(BA)*S[ramb],86$332261,,,30$26170
Derived_WTB,Derived_WTB@get Worktag not enabled message(BA)*S,Derived_WTB@get Worktag not enabled message(BA)*S[ramb],86$332263,,,30$26171
Derived_WTB,Derived_WTB@get Cannot report time before day breaker message(BA)*S,Derived_WTB@get Cannot report time before day breaker message(BA)*S[ramb],86$332932,,,30$26225
Derived_WTB,Derived_WTB@get Cannot report time after day breaker message(BA)*S,Derived_WTB@get Cannot report time after day breaker message(BA)*S[ramb],86$332936,,,30$26226
Derived_WTB,"Derived_WTB@get The ""out"" time cannot be after midnight message(BA)*S","Derived_WTB@get The ""out"" time cannot be after midnight message(BA)*S[ramb]",86$332940,,,30$26227
Derived_WTB,"Derived_WTB@get Overlapping ""in/out"" times message(BA)*S","Derived_WTB@get Overlapping ""in/out"" times message(BA)*S[ramb]",86$332941,,,30$26228
Derived_WTB,Derived_WTB@get Out type is not valid message(BA)*S,Derived_WTB@get Out type is not valid message(BA)*S[ramb],86$332946,,,30$26229
Derived_WTB,Derived_WTB@get Worker is not eligible for this Time Off(BA)*S,Derived_WTB@get Worker is not eligible for this Time Off(BA)*S[ramb],86$335982,,,30$26453
Derived_WTB,Derived_WTB@get Import RTB Web Service Edit Sub-String for Hourly Block(BA)*P*S,"Derived_WTB@get Import RTB Web Service Edit Sub-String for Hourly Block(BA)*P*S[ramb]

Derived_WTB@get Web Service Sub-String for Edit Request Extending Reported Quantity by 1 Hour(BA)*P*S[ramb]+PA","86$535828,86$535823",,,30$41568
